Time,Learning rate,Train loss,Validation loss,MAE_energy
267796.6895778179,1.25e-05,0.14275638107237984,0.26823938169663786,0.2682853815442001
268551.0176997185,1.25e-05,0.14279326166638728,0.33003597076981783,0.33007767106695785
269310.7812769413,1.25e-05,0.1422793064910829,0.3119188917351889,0.31194546305992804
270076.2094836235,1.25e-05,0.14219322278377408,0.2571461508112121,0.25719055233206517
270837.6809232235,1.25e-05,0.14281462073739437,0.32964620491782665,0.32968810931547704
271601.5390341282,1.25e-05,0.14185090122251007,0.2725547812837959,0.2725909815687191
272364.1127512455,1.25e-05,0.14139585837809987,0.28693532590612486,0.2869736081542738
273126.5730445385,1.25e-05,0.1422647305945457,0.3162070618413546,0.316233277507793
273891.3825275898,1.25e-05,0.14182349315589246,0.3039285047710728,0.30398205311122084
274650.24843001366,1.25e-05,0.14188172864995716,0.32106600116748174,0.32108580516909924
275409.39889097214,1.25e-05,0.14185170332847893,0.4311244973931397,0.4311619965115677
276168.15587997437,1.25e-05,0.1416318042079353,0.25604887236321805,0.2561005447031218
276922.47268748283,1.25e-05,0.14128889759150864,0.25190324570580647,0.2519487185984313
277683.6604452133,1.25e-05,0.14200571628760322,0.296034465346901,0.29606078525486834
278450.02341771126,1.25e-05,0.14143280569428648,0.35033760701516053,0.3503793098529882
279215.4043915272,1.25e-05,0.14213292092750793,0.24659308189521795,0.2466435695609473
279977.09847688675,1.25e-05,0.14060449355279903,0.2547054126177991,0.2547486831858204
280743.37958812714,1.25e-05,0.14080662411809372,0.2842907862329207,0.28434814451301976
281506.82667565346,1.25e-05,0.14155574249524738,0.2605042506249198,0.2605515739058121
282278.9547173977,1.25e-05,0.14107773587029807,0.24429604554634157,0.24434565522199905
283036.3707473278,1.25e-05,0.14167977682308233,0.30567746886322406,0.30571669199519863
283794.2065987587,1.25e-05,0.14013762712780695,0.24616139981963814,0.2462023539360873
284550.797590971,1.25e-05,0.1404151939965221,0.36509039012438316,0.3651107595225162
285311.91665005684,1.25e-05,0.14063852629067095,0.2651055550664313,0.2651503981164144
286070.47967362404,1.25e-05,0.1394105110864531,0.2615960660320684,0.26165120816630866
286832.39003944397,1.25e-05,0.14000604255201077,0.2519726052235609,0.25201695819466036
287590.31668400764,1.25e-05,0.14034303698722192,0.24671687909139267,0.2467687043772378
288350.0651128292,1.25e-05,0.14048095289695062,0.32975671287582003,0.3297908093874802
289113.6683177948,1.25e-05,0.14018322818662227,0.24872282526950418,0.24877435420045987
289886.5879049301,1.25e-05,0.13961696104255025,0.24280366202261705,0.242851471871387
290651.09072732925,1.25e-05,0.1397711488011772,0.26101292907912615,0.26105249934828095
291414.14217305183,1.25e-05,0.13992050538600737,0.2952572979029129,0.2952944013493121
292175.53964710236,1.25e-05,0.13956237382850173,0.3128248325905424,0.3128638640975954
292941.3018965721,1.25e-05,0.14001363900562214,0.24813685997608115,0.24819054556742978
293704.13696575165,1.25e-05,0.1399115044284568,0.34513983867649783,0.3451811601864004
294469.7466571331,1.25e-05,0.13987195852242496,0.242718236424364,0.24276802916429496
295233.0475618839,1.25e-05,0.13870625750422555,0.36469037318463654,0.36469623783430277
295994.8094446659,1.25e-05,0.13946793671896188,0.38970955125431656,0.3897251432209185
296759.3262684345,1.25e-05,0.13864913275722052,0.25970671354272296,0.25974974721823996
297520.2690958977,1.25e-05,0.1396766137430058,0.33924964065011376,0.33927518579971633
298287.95593833923,1.25e-05,0.13879130535107978,0.2403289884267329,0.24037999164583332
299059.9098725319,1.25e-05,0.1384902990844613,0.3156683445070816,0.3156881560322969
299824.3064723015,1.25e-05,0.13892482660390004,0.3999303081241036,0.3999853817457051
300585.5805184841,1.25e-05,0.13862942534289122,0.27784926662481757,0.2778923842913373
301346.4401175976,1.25e-05,0.1389124722548912,0.24917787934344743,0.24922241877556706
302109.45324993134,1.25e-05,0.13796905922996705,0.26371482176334515,0.2637612789964406
302878.29678201675,1.25e-05,0.13790886785921605,0.3061775243827254,0.30621477625434956
303645.757894516,1.25e-05,0.13841037515944585,0.5182567939928423,0.5182519811570364
304414.02064180374,1.25e-05,0.13807219548431338,0.4000791761174659,0.4001305868438104
305176.33457279205,1.25e-05,0.1384368966925938,0.3943880933416971,0.3944064085386976
305944.0711939335,1.25e-05,0.13841151900854268,0.2557798668145878,0.255827784420176
306708.52210330963,1.25e-05,0.13720203340793125,0.24876704325526075,0.2488186170777102
307465.9666261673,1.25e-05,0.13696155537212126,0.2476354894012426,0.24768783386501794
308228.95610666275,1.25e-05,0.137616708827339,0.24473152932617115,0.24478375712141337
308992.5353181362,1.25e-05,0.13706398853286042,0.3463055038756993,0.34632824959155506
309751.5284605026,1.25e-05,0.1374470812274311,0.2442515759897528,0.24429963115138945
310505.83287882805,1.25e-05,0.13640233722231304,0.2604605287864869,0.2605020672511804
311267.08699798584,1.25e-05,0.13748490608003672,0.270926428839953,0.2709709142907621
312027.35451340675,1.25e-05,0.13728769762395973,0.25269331310951076,0.2527515482531869
312789.6306371689,1.25e-05,0.13720367531538094,0.33878800259530406,0.33879594933269147
313553.64397859573,1.25e-05,0.1373542595742137,0.25439399475605506,0.25443688390165736
314321.82233929634,1.25e-05,0.13646849774333622,0.354924012042664,0.3549503320320278
315082.73065018654,1.25e-05,0.13727222329171895,0.4679924424061665,0.4679978748787373
315844.79569363594,1.25e-05,0.1366170506917316,0.24399196428071623,0.24404334219652082
316601.873701334,1.25e-05,0.13744959405484608,0.3092403623261739,0.30928885335293343
317368.48773026466,1.25e-05,0.1364934562740398,0.261965217432192,0.26199732603419046
318129.08014059067,1.25e-05,0.13637756740149842,0.32636585706850163,0.3263853795502977
318892.2273135185,1.25e-05,0.13624214503317783,0.329479987922188,0.3295229294924121
319650.6820549965,1.25e-05,0.13638711263193493,0.2920056054804937,0.2920677425887695
320415.01820874214,1.25e-05,0.13622407286856378,0.25383216879115095,0.2538859231275198
321181.1718740463,1.25e-05,0.13620369757973974,0.2937656822397378,0.293806792279958
321950.9237947464,1.25e-05,0.13554267125889283,0.3024385211981758,0.3024629822890908
322712.1578593254,6.25e-06,0.11547996236095621,0.26656155315352514,0.2666057367698122
323476.6281938553,6.25e-06,0.11451490796290244,0.31486913479051976,0.31488451847395427
324242.07013344765,6.25e-06,0.11406791159851369,0.23387584935222816,0.23392536944704864
325008.33407235146,6.25e-06,0.11381064972429614,0.3236109458387289,0.3236401164771039
325772.45667505264,6.25e-06,0.11358254160860592,0.37997760738895214,0.3800104711414675
326534.5067167282,6.25e-06,0.11374439416602793,0.2318605354272025,0.2319066546165897
327294.93446302414,6.25e-06,0.11335560017823743,0.2495783255175409,0.2496174783124769
328058.14953660965,6.25e-06,0.1132685113693376,0.23229725524729383,0.23234720088770683
328825.57121133804,6.25e-06,0.11290749808100839,0.25651131993021614,0.2565620118487924
329582.9591770172,6.25e-06,0.11332460529859223,0.23267969593926885,0.23272824683708693
330356.4205446243,6.25e-06,0.11274602527585603,0.2618462134379979,0.2618802334894477
331117.6582579613,6.25e-06,0.11287898378662667,0.2609671945112526,0.2610045363394462
331882.07899594307,6.25e-06,0.11274436768038895,0.2631566801276057,0.2631988327136736
332647.16706109047,6.25e-06,0.11280891025415107,0.28037099108685976,0.2804061459186833
333403.623598814,6.25e-06,0.11265351240081262,0.28567968563336704,0.2857254419283058
334164.89992523193,6.25e-06,0.11266941209784531,0.2820090247744024,0.2820422781422249
334927.1168458462,6.25e-06,0.11251213582992853,0.3018722878898237,0.30191716563367466
335682.4231221676,6.25e-06,0.11217525222857821,0.2819548695787149,0.2819973914868384
336444.3763551712,6.25e-06,0.11216075542935598,0.23899347514280073,0.2390406230099867
337206.7356016636,6.25e-06,0.11227077494079185,0.2577403363231119,0.2577803382059061
337976.5180952549,6.25e-06,0.11196602697995375,0.2463839411164886,0.24643293612194922
338737.4919564724,6.25e-06,0.11235256059510264,0.24678879983553545,0.2468346431649249
339495.721395731,6.25e-06,0.11201215651090374,0.30779128578152815,0.30782777946519607
340263.7892258167,6.25e-06,0.11192769272966119,0.23361355053028823,0.2336633370542312
341032.166895628,6.25e-06,0.11172271996662272,0.2332242277386518,0.23326690675499231
341793.6044974327,6.25e-06,0.11186609216535993,0.2344294656448962,0.23447514814186865
342556.90738105774,6.25e-06,0.11174954274723195,0.23938575389390315,0.23943299738407198
343323.6402835846,6.25e-06,0.11141945019729578,0.26064702739562257,0.26067980588841116
344079.5558052063,6.25e-06,0.11175770333479208,0.2808602223121542,0.2808909034146965
344843.09853315353,6.25e-06,0.11125856002520576,0.2318313801856447,0.2318814816898554
345607.84602355957,6.25e-06,0.11126976058391384,0.2706265476479902,0.27066464666989565
346377.1500196457,6.25e-06,0.11173621283895627,0.23412864024607824,0.2341760937722652
347136.1916642189,6.25e-06,0.11102103705024742,0.24060553698619344,0.2406474478396783
347901.37835526466,6.25e-06,0.11094609099884492,0.30410756448370074,0.3041385381719697
348664.3003001213,6.25e-06,0.11149469286029137,0.24047973077058388,0.24052018464255773
349428.5648531914,6.25e-06,0.11094625977380708,0.2760789913223664,0.2761147220346911
350190.2289595604,6.25e-06,0.11133587659650773,0.28081644568340935,0.28084840811139045
350953.89307904243,6.25e-06,0.11089806635230762,0.2973165039385582,0.29735185863570773
351712.776774168,6.25e-06,0.11070840549659605,0.23022165296084543,0.23026985288738652
352471.3790001869,6.25e-06,0.11088761441456191,0.23523277601809847,0.23528076930253095
353227.102442503,6.25e-06,0.11072956577260254,0.25730722534339884,0.25735539124959245
354229.54724264145,6.25e-06,0.11074043493648227,0.2622555554494513,0.26229967202602417
354997.8825275898,6.25e-06,0.11061806884497687,0.23115820861765257,0.23120562309258186
355771.56594347954,6.25e-06,0.11053292491880777,0.2908264195919741,0.2908735907487673
356531.01766109467,6.25e-06,0.11048928315278077,0.3000204361960421,0.3000500079255372
357296.32795357704,6.25e-06,0.11039912690891089,0.23150781070040735,0.23155509304633207
358057.84287047386,6.25e-06,0.11003173992348325,0.2349457757839959,0.23499378441699664
358824.90692830086,6.25e-06,0.11065526901646763,0.43140475999816197,0.4313990960091792
359586.99232697487,6.25e-06,0.11020147731518215,0.24337919532304958,0.24342663572334958
360352.1067419052,6.25e-06,0.11032105569299619,0.2456888614141372,0.24573786011437976
361120.7589201927,6.25e-06,0.10998127855831305,0.2508650812346853,0.2509105784405436
361889.5350637436,6.25e-06,0.11019296046732167,0.23120505846895223,0.2312521676366193
362663.4475581646,6.25e-06,0.1098884635598629,0.33000533427903656,0.33002522964709596
363435.19759845734,6.25e-06,0.10988581805634536,0.2630216235672512,0.26306554107914404
364202.9380776882,6.25e-06,0.10994872445732438,0.2307207826720806,0.23076778279714966
364970.87962269783,6.25e-06,0.10998810582165448,0.2368007271021699,0.23684750476519098
365737.3039402962,6.25e-06,0.10978818735998176,0.2853578875963174,0.28540532889389814
366508.0024766922,6.25e-06,0.10984653022907806,0.24561282654572905,0.2456642249739993
367277.74938058853,6.25e-06,0.10948851543027688,0.3296324596536332,0.32965613438137037
368040.780066967,6.25e-06,0.10982268202290923,0.2306053397645998,0.23065216036955843
368807.32783198357,6.25e-06,0.10932043538658315,0.25939851638514344,0.25943834140348093
369572.47315335274,6.25e-06,0.10934487599314212,0.2314795947407096,0.23152480486542718
370338.0524353981,6.25e-06,0.10941151274216364,0.2488656807807183,0.24890962746236617
371105.50280070305,6.25e-06,0.10919612502180359,0.288409377874415,0.2884599213572125
371877.1848871708,6.25e-06,0.10923984386005255,0.24149561340616477,0.241544297388315
372644.2234930992,6.25e-06,0.1093172541336701,0.23558201921859762,0.23562719495767628
373414.01671147346,6.25e-06,0.10921013247309509,0.3345500732584842,0.33458164909793064
374177.493830204,6.25e-06,0.10915206507866482,0.24881727522969296,0.24885872254812277
374943.3087847233,6.25e-06,0.10882177712282882,0.2838624970299081,0.28388846134851176
375708.53654551506,6.25e-06,0.108910899837549,0.2821576925538417,0.2822016171474615
376476.6644246578,6.25e-06,0.10888079220471804,0.3695387547353056,0.36956003072213967
377247.92963147163,3.125e-06,0.10014252115589824,0.23077841641316318,0.2308247070336807
378009.656881094,3.125e-06,0.0995737360654508,0.23243630176523025,0.23248410469290004
378772.9365055561,3.125e-06,0.09933759755060975,0.2858206093428781,0.28585347049178056
379549.8930771351,3.125e-06,0.09925267240807378,0.22681365764707775,0.22686095535421352
380320.3132991791,3.125e-06,0.09917108800587646,0.22896812454445598,0.22901340359874908
381087.6207392216,3.125e-06,0.09898935982144158,0.25333295058731115,0.25337761291758826
381851.528621912,3.125e-06,0.09904022587259828,0.25738711263403286,0.2574303966965459
382620.2802140713,3.125e-06,0.0989343015692705,0.2439441338371747,0.24398828625602464
383385.2034819126,3.125e-06,0.09884586366713084,0.23812695502414355,0.23817231670419536
384157.27611136436,3.125e-06,0.09895444156809871,0.25197377382156616,0.25201696305605836
384932.1898844242,3.125e-06,0.09876018602847234,0.23627091584306964,0.23631574438645617
